序号,学校代号,学校名称,专业代号,专业名称,计划数,分数线,位次
4431,4602,海南大学(一流学科建设高校),46,工商管理类,12,627,22369
4432,4602,海南大学(一流学科建设高校),47,农林经济管理,3,620,28367
4433,4602,海南大学(一流学科建设高校),48,日语,5,630,20488
4434,4602,海南大学(一流学科建设高校),49,俄语,2,630,20464
4435,4602,海南大学(一流学科建设高校),50,传播学,3,635,17309
4436,4602,海南大学(一流学科建设高校),51,英语,6,631,19700
4437,4602,海南大学(一流学科建设高校),52,戏剧影视文学,6,618,29472
4438,4602,海南大学(一流学科建设高校),53,金融学,2,637,15886
4439,4602,海南大学(一流学科建设高校),54,汉语言文学,2,636,16221
4440,4602,海南大学(一流学科建设高校),55,思想政治教育,2,636,16673
4441,4602,海南大学(一流学科建设高校),56,国际经济与贸易,2,635,17134
4442,4602,海南大学(一流学科建设高校),57,法学,4,645,11101
4443,4602,海南大学(一流学科建设高校),58,酒店管理(中外合作办学),15,594,0
4444,4602,海南大学(一流学科建设高校),59,旅游管理类,10,615,32452
4445,4602,海南大学(一流学科建设高校),60,会展经济与管理(中外合作办学),6,599,47701
4446,4607,海南师范大学,1,小学教育(数学与科学方向)(师范),4,596,51408
4447,4607,海南师范大学,4,数学与应用数学(师范),5,594,0
4448,4607,海南师范大学,5,汉语国际教育(师范),5,594,0
4449,4607,海南师范大学,7,汉语言文学(师范),7,596,51178
4450,4609,海南医学院,6,中医学,3,595,52521
4451,4609,海南医学院,11,儿科学,2,595,51901
4452,4609,海南医学院,12,临床医学,13,600,47243
4453,4609,海南医学院,13,口腔医学,2,605,41535
4454,4609,海南医学院,15,中西医临床医学,2,595,51729
4455,5002,四川美术学院,1,建筑学,2,602,44732
4456,5002,四川美术学院,2,风景园林,1,618,30112
4457,5002,四川美术学院,3,工业设计,1,603,44211
4458,5002,四川美术学院,4,艺术教育,3,594,0
4459,5003,四川外国语大学,8,国际经济与贸易,2,606,40754
4460,5003,四川外国语大学,9,法学,1,613,34554
4461,5003,四川外国语大学,10,金融学,2,603,43430
4462,5003,四川外国语大学,11,电子商务,2,597,50443
4463,5003,四川外国语大学,12,人力资源管理,2,606,40544
4464,5003,四川外国语大学,13,物流管理,2,595,52137
4465,5003,四川外国语大学,14,财务管理,2,601,46092
4466,5003,四川外国语大学,15,新闻传播学类,1,613,33920
4467,5003,四川外国语大学,16,商务英语,6,606,40548
4468,5003,四川外国语大学,17,翻译,2,616,31755
4469,5003,四川外国语大学,18,中国语言文学类,3,614,33569
4470,5003,四川外国语大学,19,英语,10,616,31808
4471,5003,四川外国语大学,20,社会学类,2,600,47176
4472,5003,四川外国语大学,21,教育学,2,601,46107
4473,5005,西南大学(一流学科建设高校),14,软件工程(中外合作办学),2,629,20663
4474,5005,西南大学(一流学科建设高校),15,生物技术(中外合作办学),2,629,20682
4475,5005,西南大学(一流学科建设高校),16,经济学(中外合作办学),2,641,13655
4476,5005,西南大学(一流学科建设高校),17,植物科学与技术(中外合作办学),2,617,30784
4477,5005,西南大学(一流学科建设高校),18,食品质量与安全(中外合作办学),2,619,28740
4478,5005,西南大学(一流学科建设高校),19,自动化(中外合作办学),3,622,26208
4479,5005,西南大学(一流学科建设高校),20,电子信息工程(中外合作办学),2,626,23577
4480,5005,西南大学(一流学科建设高校),21,动物科学(中外合作办学),2,622,26202
4481,5005,西南大学(一流学科建设高校),22,心理学(中外合作办学),2,649,9453
4482,5005,西南大学(一流学科建设高校),23,电子信息类,2,638,15081
4483,5005,西南大学(一流学科建设高校),24,纺织类,1,629,20965
4484,5005,西南大学(一流学科建设高校),25,网络工程,1,638,15393
4485,5005,西南大学(一流学科建设高校),26,生物科学,1,649,9181
4486,5005,西南大学(一流学科建设高校),27,制药工程,1,641,13274
4487,5005,西南大学(一流学科建设高校),28,环境科学与工程类,1,642,12739
4488,5005,西南大学(一流学科建设高校),29,应用心理学,1,654,7162
4489,5005,西南大学(一流学科建设高校),30,新闻学,1,650,8825
4490,5005,西南大学(一流学科建设高校),31,植物生产类,1,638,15190
4491,5005,西南大学(一流学科建设高校),32,机械类,2,636,16110
4492,5005,西南大学(一流学科建设高校),33,风景园林,1,639,14326
4493,5005,西南大学(一流学科建设高校),34,药学(全英文创新实验班),2,638,15107
4494,5005,西南大学(一流学科建设高校),35,公共管理类,2,647,10478
4495,5005,西南大学(一流学科建设高校),36,文化产业管理,1,648,9754
4496,5005,西南大学(一流学科建设高校),37,日语,1,646,10762
4497,5005,西南大学(一流学科建设高校),38,德语,1,649,9501
4498,5005,西南大学(一流学科建设高校),39,计算机科学与技术,1,642,12584
4499,5005,西南大学(一流学科建设高校),40,经济学类,2,648,9796
4500,5005,西南大学(一流学科建设高校),41,地理科学类,1,647,10181
4501,5005,西南大学(一流学科建设高校),42,食品科学与工程类,1,639,14617
4502,5005,西南大学(一流学科建设高校),43,电气工程及其自动化,1,639,14440
4503,5005,西南大学(一流学科建设高校),44,生物技术,2,637,15737
4504,5005,西南大学(一流学科建设高校),45,计算机科学与技术(中外合作办学),3,629,20995
4505,5005,西南大学(一流学科建设高校),46,法学,2,652,8030
4506,5007,西南政法大学,4,法学,3,659,5578
4507,5007,西南政法大学,5,法学,6,657,6242
4508,5007,西南政法大学,6,新闻学,3,654,7166
4509,5007,西南政法大学,7,法学,40,654,7100
4510,5007,西南政法大学,8,刑事科学技术,3,647,10184
4511,5007,西南政法大学,9,知识产权,6,654,7306
4512,5007,西南政法大学,10,德语,2,648,9997
4513,5007,西南政法大学,11,思想政治教育,2,652,8003
4514,5007,西南政法大学,12,哲学,2,650,8979
4515,5007,西南政法大学,13,经济学类,3,649,9390
4516,5007,西南政法大学,14,法学(中外合作办学),10,652,8142
4517,5007,西南政法大学,15,政治学与行政学,2,650,8799
4518,5007,西南政法大学,16,行政管理,2,648,9707
4519,5011,重庆大学(一流大学建设高校),1,电子信息类,18,645,11131
4520,5011,重庆大学(一流大学建设高校),2,电气工程及其自动化,12,649,9209
4521,5011,重庆大学(一流大学建设高校),3,能源动力类,6,642,12889
4522,5011,重庆大学(一流大学建设高校),4,机械类,18,641,13264
4523,5011,重庆大学(一流大学建设高校),5,物理学类,4,644,11747
4524,5011,重庆大学(一流大学建设高校),6,数学类,4,647,10035
4525,5011,重庆大学(一流大学建设高校),7,智能医学工程,2,652,8141
4526,5011,重庆大学(一流大学建设高校),8,人文科学试验班,2,657,6120
4527,5011,重庆大学(一流大学建设高校),9,法学类,5,656,6601
4528,5011,重庆大学(一流大学建设高校),10,公共管理类,5,652,8144
4529,5011,重庆大学(一流大学建设高校),11,经济学类,5,653,7506
4530,5011,重庆大学(一流大学建设高校),12,环境科学与工程类,8,645,11364
4531,5011,重庆大学(一流大学建设高校),13,风景园林,2,648,9698
4532,5011,重庆大学(一流大学建设高校),14,工商管理类,8,646,10751
4533,5011,重庆大学(一流大学建设高校),15,计算机类(计算机与软件),16,648,9921
4534,5011,重庆大学(一流大学建设高校),16,建筑学,3,651,8370
4535,5011,重庆大学(一流大学建设高校),17,城乡规划,2,650,8958
4536,5011,重庆大学(一流大学建设高校),18,会计学(ACCA方向),2,653,7417
4537,5011,重庆大学(一流大学建设高校),19,管理科学与工程类,8,643,12248
4538,5011,重庆大学(一流大学建设高校),20,数据科学与大数据技术,2,649,9382
4539,5011,重庆大学(一流大学建设高校),21,人工智能,2,649,9128
4540,5011,重庆大学(一流大学建设高校),22,电气工程及其自动化(中外合作办学),5,640,13844
4541,5011,重庆大学(一流大学建设高校),23,土木类,12,641,13152
4542,5017,重庆工商大学,1,工商管理(中外合作办学),2,596,51263
4543,5017,重庆工商大学,2,会计学(中外合作办学),2,600,47217
4544,5017,重庆工商大学,3,金融学(中外合作办学),2,597,50091
4545,5017,重庆工商大学,4,法语,1,606,41230
4546,5017,重庆工商大学,5,国际经济与贸易(中外合作办学),1,595,52311
4547,5017,重庆工商大学,6,商务英语,2,601,45776
4548,5017,重庆工商大学,9,人力资源管理,2,600,46811
4549,5017,重庆工商大学,10,经济学,2,609,37894
4550,5017,重庆工商大学,11,新闻传播学类,2,599,48019
4551,5017,重庆工商大学,14,会展经济与管理,1,600,47206
4552,5017,重庆工商大学,15,物流管理,2,594,53457
4553,5022,重庆交通大学,2,水利类,6,594,0
4554,5022,重庆交通大学,3,土木类,8,594,0
4555,5024,重庆理工大学,3,电子信息类,4,594,0
4556,5024,重庆理工大学,4,会计学,5,602,44564
4557,5024,重庆理工大学,7,工商管理类,4,594,52850
4558,5024,重庆理工大学,8,软件工程,4,594,0
4559,5024,重庆理工大学,9,计算机类,5,594,0
4560,5024,重庆理工大学,12,金融学类,2,597,50287
4561,5024,重庆理工大学,14,英语,2,596,51195
4562,5027,重庆师范大学,1,应用心理学,3,604,42565
4563,5027,重庆师范大学,2,学前教育(师范),3,610,36789
4564,5027,重庆师范大学,3,文物与博物馆学,3,605,41504
4565,5027,重庆师范大学,4,社会工作,3,594,0
4566,5027,重庆师范大学,5,思想政治教育(师范),3,615,32076
4567,5027,重庆师范大学,6,汉语言文学(师范),3,622,26286
4568,5027,重庆师范大学,7,科学教育(师范),2,612,35178
4569,5027,重庆师范大学,8,数学与应用数学(师范),2,609,37818
4570,5027,重庆师范大学,9,英语(师范),2,620,28198
4571,5027,重庆师范大学,10,化学(师范),2,613,33844
4572,5027,重庆师范大学,11,金融工程,3,594,0
4573,5027,重庆师范大学,13,生物技术,2,594,0
4574,5027,重庆师范大学,15,经济学,2,594,53405
4575,5027,重庆师范大学,17,旅游管理,2,594,0
4576,5027,重庆师范大学,18,新闻学,5,599,48201
4577,5027,重庆师范大学,21,物理学(师范),3,600,46944
4578,5027,重庆师范大学,23,工商管理类,4,596,51201
4579,5027,重庆师范大学,24,汉语国际教育,3,600,47324
4580,5027,重庆师范大学,25,特殊教育(师范),3,597,50458
4581,5027,重庆师范大学,26,历史学(师范),5,617,30432
4582,5027,重庆师范大学,27,金融数学,3,594,0
4583,5027,重庆师范大学,28,教育学(师范),3,612,35426
4584,5031,重庆医科大学,1,应用统计学,1,603,43979
4585,5031,重庆医科大学,3,公共事业管理,1,599,48320
4586,5031,重庆医科大学,4,英语,1,612,34976
4587,5031,重庆医科大学,5,临床医学(5+3一体化，硕士段培养方向儿科学),1,655,6757
4588,5031,重庆医科大学,6,临床医学,4,649,9408
4589,5031,重庆医科大学,7,临床医学(中外合作办学),5,628,21827
4590,5031,重庆医科大学,8,儿科学,2,644,11594
4591,5031,重庆医科大学,9,口腔医学,1,657,6069
4592,5031,重庆医科大学,10,临床医学(5+3一体化),3,653,7515
4593,5031,重庆医科大学,11,生物信息学,1,617,30354
4594,5031,重庆医科大学,12,护理学,2,604,42635
4595,5031,重庆医科大学,13,医学实验技术,1,621,26912
4596,5031,重庆医科大学,14,食品卫生与营养学,1,618,30062
4597,5031,重庆医科大学,15,中药学,2,613,34475
4598,5031,重庆医科大学,16,药物制剂,1,605,41615
4599,5031,重庆医科大学,17,康复治疗学,1,614,33634
4600,5031,重庆医科大学,18,基础医学,1,634,17811
4601,5031,重庆医科大学,19,口腔医学技术,2,634,17403
4602,5031,重庆医科大学,20,医学影像技术,2,616,31736
4603,5031,重庆医科大学,21,中医学,2,629,20635
4604,5031,重庆医科大学,22,中西医临床医学,1,642,12931
4605,5031,重庆医科大学,23,针灸推拿学,1,633,18507
4606,5031,重庆医科大学,24,法医学,2,628,21373
4607,5031,重庆医科大学,25,生物医学工程,1,614,33539
4608,5031,重庆医科大学,26,卫生检验与检疫,2,602,44436
4609,5031,重庆医科大学,27,医学影像学,2,642,13055
4610,5031,重庆医科大学,28,精神医学,2,627,22797
4611,5031,重庆医科大学,29,麻醉学,2,635,16963
4612,5031,重庆医科大学,30,临床药学,1,639,14340
4613,5031,重庆医科大学,31,预防医学,2,629,21048
4614,5031,重庆医科大学,32,医学检验技术,3,623,25457
4615,5032,重庆邮电大学,1,工商管理类,4,598,49035
4616,5032,重庆邮电大学,2,电子信息类(电子工程类),6,607,39474
4617,5032,重庆邮电大学,3,电子信息类(通信与信息类),6,614,33590
4618,5032,重庆邮电大学,4,电子信息类(集成电路工程类),6,605,41738
4619,5032,重庆邮电大学,5,自动化类(自动化与电气工程类),11,602,44370
4620,5032,重庆邮电大学,6,计算机类(计算机与智能科学类),11,618,30187
4621,5032,重庆邮电大学,7,电子商务类,6,594,52793
4622,5103,成都理工大学(一流学科建设高校),1,土木工程,8,602,44876
4623,5103,成都理工大学(一流学科建设高校),2,核工程类,8,595,52175
4624,5103,成都理工大学(一流学科建设高校),3,应用物理学,8,595,52438
4625,5103,成都理工大学(一流学科建设高校),4,材料科学与工程,6,601,45435
4626,5103,成都理工大学(一流学科建设高校),5,电子商务,2,604,42874
4627,5103,成都理工大学(一流学科建设高校),6,思想政治教育,4,605,42089
4628,5103,成都理工大学(一流学科建设高校),7,日语,2,605,42154
4629,5103,成都理工大学(一流学科建设高校),8,广告学,3,608,38524
4630,5107,成都信息工程大学,4,区块链工程,3,594,0
4631,5107,成都信息工程大学,21,电子商务,1,595,52080
4632,5107,成都信息工程大学,27,大气科学,7,594,0
4633,5107,成都信息工程大学,31,会计学,1,596,50627
4634,5107,成都信息工程大学,32,翻译,1,594,53207
4635,5107,成都信息工程大学,35,国际经济与贸易,1,598,49043
4636,5109,成都大学,3,法学,4,595,52588
4637,5109,成都大学,5,建筑学,3,594,0
4638,5109,成都大学,13,小学教育(师范),4,596,50910
4639,5109,成都大学,16,生物工程,4,594,0
4640,5110,成都医学院,1,临床医学,10,598,49300
4641,5111,成都中医药大学(一流学科建设高校),1,中医学(5+3一体化),6,641,13520
4642,5111,成都中医药大学(一流学科建设高校),2,中西医临床医学,4,633,18523
4643,5111,成都中医药大学(一流学科建设高校),3,中药学(基地班),4,624,24689
4644,5111,成都中医药大学(一流学科建设高校),4,制药工程,4,595,52135
4645,5111,成都中医药大学(一流学科建设高校),5,针灸推拿学,5,621,27110
